5.564527731150148426e-01,-5.629390099243365420e-01,-6.520007357157876493e-01,-6.340115770942273965e-01,-4.643995142950839705e-01,2.949231730045825950e-01,-1.002789972760547599e+00,1.733486048646358801e-01,4.419681190350955857e-01,3.304940263812251033e-01
-7.482428747738557873e-02,-1.342159820950322713e+00,5.868544421721307858e-01,-1.046398993630305529e+00,-1.337533845254072151e+00,-2.336816545566120645e-02,5.938030742016057184e-01,-2.513706158006713265e-01,-1.822210393053945721e-01,1.621666405283665180e-01
-1.715435814826368643e+00,-4.351439072534267205e-01,-5.554694363669531176e-01,1.144010335749358481e-01,-8.394595732937071286e-01,-1.498514820529809333e+00,-2.400267999046482359e+00,-1.154109113072871784e+00,9.890935730663462377e-02,-3.921930149992634562e-01
-1.321582824690096913e+00,-1.519651557554945409e+00,3.317451173405294718e-02,-1.109324141781099504e+00,-1.344090953552200540e+00,-8.001471062248103339e-01,-1.816744227271182427e-02,-8.620584069439184427e-01,-1.031960391625750928e+00,-8.842018408387669615e-02
-8.403696404560563327e-01,-1.299321118909605000e+00,5.806588690441465417e-01,-1.027500216305721636e+00,-1.749720796445762172e+00,-2.284551661060504335e-01,4.760453712889061162e-01,-4.353229121954962921e-01,-6.241237761153225483e-01,1.205164753857165122e-01
-8.497197738427149094e-01,-1.475943972143215266e+00,-1.425671597020246872e-01,-7.076096643006893894e-01,-9.683523965553465507e-01,-7.791529768493428154e-01,1.722908788005815817e-01,-9.085079519631225065e-01,-1.156684929456158528e+00,-2.699179889613859476e-02
-1.173154588458414471e+00,-1.661216919574277195e+00,-3.541531463039405692e-01,-9.698318316033313069e-01,-7.724774043098595611e-01,-7.782569948872657406e-01,9.204191280151977073e-02,-8.448167196743668894e-01,-1.240316612602537560e+00,-5.338948252909798270e-02
8.806091398382951407e-01,6.282401145053099212e-01,6.123836960019561904e-01,6.463499239459542522e-01,-3.430139081429606773e-01,6.987482939416038707e-01,1.015071763929456861e+00,7.324040338350774615e-01,9.398662787427074505e-01,4.010425519837270136e-01
-4.823466219235589270e-01,-1.243186526617359400e+00,3.910504868908944998e-01,-1.522081705086926195e+00,-1.201056172149236545e+00,-2.240246513573450893e-01,2.239059826893077532e-01,-4.047858606659359704e-01,-8.189792507855557790e-01,1.267980953718744752e-01
5.203855665665140240e-01,-4.915567398357617579e-01,-7.788113773252409722e-01,-6.312508329391447459e-01,-4.964832917584623972e-01,2.614660723371888262e-01,-1.032473227086712519e+00,1.719505243771841940e-01,4.685438049551606254e-01,2.613354749271291078e-01
-4.351723790215427656e-01,-1.565027657592658272e+00,4.240442319897942958e-01,-1.020593520498251472e+00,-1.676331416729476720e+00,-2.664166269966468104e-01,5.787816394936420306e-01,-4.575065552849179595e-01,-4.176006663494079563e-01,1.510813363088381323e-01
-8.224266933993905626e-01,-1.167261432372467267e+00,-5.763806622361361542e-01,-1.201721153448156665e+00,-1.254891630391666180e+00,-7.892161012338189119e-01,-5.032866452267352742e-01,-8.364655537843246336e-01,-1.086961975366519839e+00,-2.590834134787891457e-02
-5.783930182573117085e-01,-1.159981051633898863e+00,1.853933819414932960e-01,-1.911740376152253118e+00,-1.675701994359364511e+00,-5.370638884740329411e-02,-7.883860022010552582e-02,-1.998969205691418505e-01,-4.885604491869994237e-01,1.610564364586484776e-01
1.337302129451315214e+00,5.847681076545309109e-01,4.517693831900935764e-01,1.199843396010581653e+00,-4.057735399366012019e-01,9.545676376119792694e-01,1.078123975195933948e+00,1.190512757563576995e+00,1.119218405423727081e+00,4.267826170968283539e-01
-6.740060113289911836e-01,-1.496480892192933121e+00,4.810086492482501530e-01,-1.033834817851355892e+00,-1.342367670742259600e+00,-2.737803459008330553e-01,4.636136381829325526e-01,-4.706811431344239405e-01,-5.989536688231960060e-01,9.832830105207501781e-02
-9.188306468534316318e-01,-1.147562369265504145e+00,-2.443145572381934250e-01,-7.969121921799209307e-01,-1.452797530967222084e+00,-8.512107790541441066e-01,-7.577024741333320268e-01,-9.583845926269153326e-01,-8.953731994442961639e-01,-8.481890452442769623e-02
-4.474077398411918094e-01,-1.358779531737689172e+00,4.616252517664320987e-01,-1.058115611175714843e+00,-1.207224196275739514e+00,-2.066918618367464822e-01,6.937313547333862074e-01,-4.086428688777639651e-01,-2.362262937201383139e-01,1.892097277165135372e-01
3.240298710601928756e-01,-1.171700131066702871e-01,-5.748521054246734652e-01,-9.773802241000296709e-01,-1.229275233168344084e+00,4.403314773780862001e-01,-6.020869692774883930e-01,3.417451815521285186e-01,-2.645638934682781676e-02,2.902322262260400576e-01
2.863889612302487064e-01,-9.062408839837583496e-01,-2.640058002860794506e-01,-1.737859964814659763e+00,-1.570844075281881747e+00,1.336136488705306768e-01,-4.779299322447050358e-01,2.376653897559432085e-02,-3.650472258614844701e-01,2.649446205238603080e-01
-8.559316056507627613e-01,-1.187554578609604450e+00,-3.235935445529210530e-01,-9.843949610045029663e-01,-1.567933913609837360e+00,-1.004529601391996430e+00,-6.383936186721455019e-01,-9.701504337056244820e-01,-1.032302349786831996e+00,-1.292401345611081387e-01
-9.901900531533870398e-01,-1.775266655117318848e+00,2.547564934497187350e-01,-9.133149956940039838e-01,-1.366542927532443219e+00,-5.842735215601260190e-01,2.790826477805399275e-01,-7.565006907295876992e-01,-1.001690261648069624e+00,1.756983226508783066e-02
-3.927425352116642454e-01,-1.498101671211989672e+00,7.013267881496404454e-01,-1.058880004277902520e+00,-1.478588389798553004e+00,-6.707168478463970684e-02,5.491803445857861288e-01,-2.225902943922022925e-01,-1.874552672018157673e-01,1.516115142247863867e-01
-4.837603276492173920e-01,-1.316454479924339616e+00,2.516454052022425447e-01,-1.007334251998217800e+00,-1.679885219949705411e+00,-2.835117692295672231e-01,5.277183079138960675e-01,-4.764341946361672075e-01,-4.223942481975795360e-01,1.249780019890949917e-01
-4.564471808145018628e-01,-1.341728296236800455e+00,5.113898289728209257e-01,-1.063618988332646564e+00,-1.701879833810997056e+00,-2.039497467182951329e-01,6.369344402872429978e-01,-4.087475458733669242e-01,-4.532572095323776917e-01,1.579452948094705600e-01
-1.331795759678831015e+00,-1.629949661694009899e+00,-1.963790465009206954e-01,-1.044355658588376645e+00,-1.275996228405418709e+00,-6.962389366739002439e-01,6.606702413168244470e-02,-8.104168223511194480e-01,-1.057212530504511028e+00,-3.275962859727318127e-02
-2.584030619871069412e-01,-1.589743140758697049e+00,5.318332828537506440e-01,-1.062982669385295953e+00,-1.518555598556439623e+00,-2.280701547090642212e-01,6.528752560605078914e-01,-4.056524645111418970e-01,-3.210778969511843273e-01,1.851363308933634821e-01
-1.017517792581031699e+00,-1.159000955160273350e+00,-4.832057551117708849e-01,-8.265413569386709236e-01,-1.475658628990530463e+00,-8.815224788215710872e-01,-7.825996685453079360e-01,-9.443325659055827881e-01,-7.880937859237269194e-01,-1.215862023439302081e-01
7.445893946266046726e-01,-3.672753871223216615e-01,-1.105716997766125198e+00,-1.176215537631470909e+00,-7.130835724247197582e-01,1.629168258863889496e-01,-8.809552526089715618e-01,8.169919785129883816e-02,2.254361956368915176e-01,2.895434216620103585e-01
