1.250783501584641355e+00,-4.532456551880449380e-01,-1.188697463829608836e+00,-2.321727080236982987e-01,-3.619956523255776215e-01,-1.026333230083160131e-01,-1.244963560991378254e-01,-6.897798091320613834e-01,5.083105193235093466e-01,1.940915091642961166e+00,9.941594288590498152e-02,-5.825704466992376318e-01,-5.522790258729729507e-01,4.901337780646025100e-01,-1.070293142429353528e-01
1.271827484150537479e+00,-9.536014586557415296e-01,-2.819301855302458470e-01,-1.418911062813286383e+00,-1.726040922427803936e-01,-9.900818521462095845e-01,3.949772882100054949e-01,-1.964033682990871943e-01,-6.117180065359493213e-01,1.736261804218644844e+00,-2.080088459697621572e-01,-6.685969105231547305e-01,-6.242813499136730115e-01,1.115409962939693411e+00,-1.815252935624458719e-01
8.940876240845534451e-01,-1.752088072183548006e-01,-1.510471775276686524e+00,1.405341499778321568e+00,2.255924536410202907e-01,1.775259170741866344e+00,-5.054955140697969806e-01,-2.268956328971977188e-01,1.447857507731600712e+00,8.695251678757144331e-01,3.374992685671203696e-01,-4.883160225702641299e-01,-5.466864463282167241e-01,7.698723685170809627e-01,-3.576970598269337831e-01
1.086194896004368360e+00,7.082512068689630902e-02,-1.531223820094509636e+00,-2.013733849649432597e-03,1.068512656243772119e+00,2.073883098099056799e+00,-4.040794611473567666e-01,-2.634910967787097436e-01,1.187880882708552299e+00,1.578827492504859764e+00,4.427927195466003774e-01,-4.118497373151438490e-01,-4.038272575047518465e-01,1.253977192484946768e+00,3.871184909818761732e-01
1.153709094961470560e+00,-8.576138372169833657e-01,-2.356973647573175901e-01,-9.068689523375800254e-01,-5.722529904483502072e-01,-4.298584678121537550e-01,4.533096412128883035e-01,-1.874412374093819833e-01,2.003042888060518889e-02,1.335427552131911666e+00,-1.079579574157033400e-01,-5.191332266872388246e-01,-6.494607442304761724e-01,7.417697518536022772e-01,2.482227871349519666e-02
1.160194041484155614e+00,-1.188386384755797831e+00,-1.123607175120494350e+00,-2.050127406100986427e+00,1.960767307294655482e-01,3.253160387582789137e-01,7.576091267215238900e-02,-1.658772335158759381e-01,6.641619562622567141e-01,1.631433538593361821e+00,-3.175032284429009088e-01,-3.464323217821881351e-01,-5.178570442462214762e-01,1.466106932541215269e+00,-3.628475586091318705e-01
8.536229485157202923e-01,-1.050402721269691808e+00,-1.505098554309361125e+00,-2.011320502115451436e+00,5.705171556490935547e-01,2.242709228954303136e+00,-3.352754175529981118e-01,-4.531013788099202411e-01,1.494464467943449337e+00,9.734240636951544401e-01,-1.961327136817258843e-01,-6.566402326483731233e-01,-3.439075585824495351e-01,1.209263076163979544e+00,5.054942782797862133e-01
9.390371609563215038e-01,-1.007938877871472849e+00,-8.858589256679121338e-01,-1.329997742183514298e+00,-2.545708027383705718e-01,9.009253187577548339e-01,3.356278508564049939e-02,-4.299786216673361916e-01,9.011797692136646054e-01,9.252386110315632406e-01,-2.327972141066874112e-01,-2.463332365554550818e-01,-5.961267139104668988e-01,1.402555801009983005e+00,-7.510926950629660814e-02
1.233704644543372808e+00,1.866580968376765626e-01,-1.219551494161645655e+00,4.487970335598338578e-01,-9.037162813915458615e-02,8.183561864682661335e-01,-4.902412477122813916e-02,-6.535900165780347271e-01,6.728378100397558459e-01,1.458464931045574620e+00,6.454555688389307377e-01,-2.818837631506925789e-01,-5.989896900897169196e-01,8.300852890697527631e-01,2.364925157399627026e-02
9.956434837831121820e-01,-1.986958538841127331e-01,-1.393708439715840353e+00,-2.995764452280085810e-01,1.876234022236009658e-01,2.022224613222211698e+00,-6.751083249629968863e-01,-6.116323932451925849e-01,1.759403702498462341e+00,1.210110942344867047e+00,3.356615990629072122e-01,-2.875189554542522674e-01,-5.634722417467292743e-01,9.894598456791433572e-01,-5.184252758286082147e-02
1.258032322613803711e+00,-1.004368840224480364e+00,-1.452094920557105207e+00,-1.713936616351074971e+00,1.108656119134907136e+00,2.095613701899548431e+00,-3.036106313044992788e-01,6.609018406295785741e-02,1.337389515310962063e+00,1.557347326897924100e+00,-3.025394523240671485e-01,-5.605053280749082711e-01,-6.014134698408923896e-01,1.542325077627712648e+00,3.605009931053208827e-02
8.566127696474090669e-01,-7.637760705061708011e-01,-1.299605645968882062e+00,-8.345587674065415573e-01,-6.044290005157744172e-01,6.452182437307980578e-01,-9.537692857528187740e-02,-6.023525684961245075e-01,6.180568958670540347e-01,9.407862437055934945e-01,-1.787188012255695457e-01,-6.135670200035474586e-01,-4.774224604086876322e-01,1.269553944913659915e+00,-3.722667957866350186e-01
1.054192911755087225e+00,-9.980990994469257638e-01,-1.359379452806219080e+00,-6.415336141980485518e-01,6.623741845965629427e-01,1.975317398338636954e+00,-2.452201309465365797e-01,-3.537711774197539738e-02,1.509889131640737459e+00,1.295382816090028699e+00,-2.349635349961436415e-01,-6.759328234531045698e-01,-5.705229860063787406e-01,1.096856715426341555e+00,-1.293030599552537907e-01
