10
5.3537,3.31605,4.14919,2.48192,4.2984,4.33722,6.39831,2.49322,4.50674,3.15078
5.14956,4.30837,3.38652,3.17901,4.53004,3.65399,5.10519,3.87447,2.29747,4.23637
2.88655,3.53589,3.40769,3.47478,3.61546,3.12789,3.44612,4.57363,3.87783,4.99357
3.42119,3.09803,3.95442,4.83883,4.86903,3.71846,4.95809,4.05566,3.88524,2.74602
3.74217,3.56389,4.46355,3.33171,2.52847,2.99827,3.81923,4.7414,3.31672,2.54222
5.07644,2.27939,2.87024,5.84996,4.69516,3.54434,3.42013,5.30762,3.95496,4.92879
3.44555,3.63023,2.73762,3.38452,2.1809,3.63286,4.59268,3.46386,4.62184,4.85391
4.11087,5.31802,6.076,3.83708,4.50167,3.86581,6.35317,2.14123,3.89115,5.18505
3.19422,3.25494,4.19762,4.46405,4.04154,3.86235,4.45872,4.56727,3.65784,4.40768
4.62256,4.07682,2.94506,3.5246,4.54709,4.12776,4.66575,6.33635,3.41267,4.7728
3.29904,3.97507,2.67705,3.92524,4.60741,4.20639,5.19215,4.27702,4.19925,2.26534
6.29344,3.86043,3.65654,5.11072,3.80461,5.88914,5.20762,4.4019,3.77757,4.48623
5.61574,4.61535,3.8437,2.99727,3.47218,2.6766,2.35879,4.0264,2.73897,3.47971
2.45215,4.55749,3.45892,2.98752,5.20195,4.66105,6.47724,3.68598,4.20381,5.41096
4.19955,3.90694,4.65151,4.1618,4.38606,5.29414,5.35794,3.53489,4.55116,2.75029
3.20886,2.37768,3.58964,3.91204,2.83799,3.18643,4.25941,2.49694,2.04697,2.93354
2.86594,3.42143,6.04376,1.65785,4.1482,5.6465,2.51887,4.13174,4.28031,5.16
4.38376,2.08085,4.21697,3.3353,5.3876,3.18875,4.50754,4.33584,5.27482,4.84914
3.43717,4.64831,3.09585,1.8357,5.92681,4.58552,5.27195,3.73053,4.60501,3.49835
5.23665,3.96201,3.88275,4.07083,1.56223,4.78533,5.66089,2.98823,3.10204,4.87567
1.83881,3.94881,4.23428,3.80177,4.18337,5.6461,3.112,4.45158,5.06677,3.8793
3.46499,6.29609,3.70807,4.40128,3.27415,4.32994,5.46285,5.59261,4.34488,4.69962
2.66792,3.39014,2.70555,4.68628,4.32409,2.25306,3.30577,2.64308,4.01741,5.16594
4.97272,3.86085,5.08068,3.78519,4.53495,2.71086,4.79796,4.38727,3.3144,3.94269
3.34097,3.08428,3.65377,4.33947,3.29134,3.54553,3.97748,4.28414,4.03962,2.88199
5.1139,5.64296,4.40158,3.73331,3.29809,4.77375,4.53307,3.39487,4.29968,4.58096
3.64056,3.04922,4.93205,4.6484,4.21468,3.95705,3.7263,4.9764,4.51503,3.65582
3.90487,4.57382,4.73209,4.11471,3.07687,4.42884,3.8659,3.71644,5.36831,3.50374
5.76766,5.62613,4.20795,5.13053,4.72965,1.82678,3.43783,3.76748,4.15581,3.46549
3.31124,4.37386,4.7187,3.64214,4.9316,3.80569,5.2157,3.05605,4.22902,3.92483
2.96938,5.35155,2.73687,3.06984,6.04836,5.19611,3.6469,3.64606,5.53272,4.92772
3.40909,2.71437,4.68832,3.69199,4.84235,6.14618,4.4313,4.33138,3.99969,4.22038
4.00274,3.79351,1.62255,5.08962,5.49487,4.11901,3.08557,4.48358,5.06454,3.61226
2.76025,3.53616,5.54219,4.21356,3.06445,4.92549,2.25305,4.29183,4.92488,4.32176
4.89858,4.55745,2.85805,3.18656,5.03138,3.38751,4.22423,2.70912,3.78967,4.00282
5.33085,2.3414,4.89092,3.44031,3.5258,4.32186,3.43601,5.00085,4.0305,3.24947
3.41284,4.11766,3.33421,3.45688,2.36756,3.83222,5.62788,3.63774,4.67186,3.32557
4.50472,4.46514,5.42579,4.94352,3.52657,5.45937,4.0308,3.92158,4.94044,4.95846
5.15824,3.36625,4.64409,4.37291,2.77785,3.56584,2.86658,4.39991,4.4941,3.60001
4.03228,3.57867,4.30795,2.34432,5.92578,4.00463,4.72987,4.21631,4.38878,4.44196
3.28692,5.17205,3.22162,2.93881,4.80904,4.15055,4.3599,4.47745,3.48379,4.63745
3.12193,2.94168,3.83934,3.94252,3.39187,4.20848,3.84663,4.47542,4.68895,4.72073
5.1469,6.1639,5.42364,4.59876,3.49011,1.82297,5.16657,2.08601,3.8319,4.50214
3.39917,4.10268,4.48421,5.03521,3.42525,4.62271,4.90037,2.35574,4.64192,5.18704
3.15187,3.86607,5.76044,4.03935,4.18472,3.45366,3.55052,3.13395,5.45803,4.19656
5.64905,3.50889,2.87886,3.74834,1.58206,3.0493,3.38942,3.8141,1.61511,3.22108
3.71789,4.30468,4.7068,4.55566,4.86849,4.26217,2.60522,3.71449,4.43178,5.37173
3.43845,3.08763,5.69571,3.15338,4.53157,2.56621,2.83395,1.48133,3.96627,3.6464
4.04264,3.96829,3.10683,3.1537,2.58814,3.64419,3.66304,4.68194,4.10524,4.44393
3.54128,4.24272,4.02398,3.81172,3.59901,5.28263,6.32876,2.26071,4.15123,3.55535
5.26957,3.60163,2.85725,4.38358,3.71211,2.75858,3.95648,3.88502,4.08023,3.37179
5.17249,4.35807,4.41986,4.17802,4.50759,3.98847,3.09323,5.01881,4.73017,3.88266
4.13506,4.85503,3.32592,4.90577,3.84945,2.8653,4.41712,4.77192,4.77986,3.53071
4.99582,2.51995,5.0438,4.49391,2.56843,4.15925,4.64697,5.36184,5.85368,5.62471
4.04285,3.21106,4.06243,4.01176,2.83505,4.10516,5.04804,3.48993,3.93185,4.04502
5.81849,3.90765,4.82182,3.30168,2.67436,4.12833,3.68553,2.15726,4.06379,5.01703
3.58139,5.18699,4.4946,3.07371,3.32461,3.87464,4.82008,3.63594,3.53952,4.34383
4.54354,3.25453,4.52116,4.8867,3.87252,4.89422,2.80768,4.35131,3.72472,5.60307
2.65715,2.09674,3.12686,4.16069,4.53719,2.14329,2.26557,5.14877,3.62059,3.41857
2.96254,4.11644,3.98984,3.3573,3.76793,3.76788,3.85586,3.4892,3.79676,3.0839
4.33537,4.73437,3.13186,4.18234,2.85238,3.76088,4.3117,2.97615,5.09585,4.91939
2.92068,2.42712,3.9472,6.26,5.46843,3.88766,3.93562,4.88977,3.31295,3.65085
4.53264,3.3821,4.78757,3.79129,5.61476,2.99007,4.12682,3.42244,5.14058,4.95948
3.72566,3.55446,5.31734,5.64001,4.69736,4.39886,5.80126,5.76745,5.1323,3.76088
5.40721,3.51485,2.83359,3.86436,5.17859,5.1256,4.63798,4.24945,4.55855,5.98497
2.892,3.81516,4.92537,3.49508,4.44443,4.1723,3.4098,5.19443,4.2219,3.76432
4.35585,2.63932,4.82189,4.6731,4.10017,2.7659,4.00457,5.52816,2.66982,4.85012
3.11208,3.85793,4.25149,4.27431,3.63638,3.84823,3.28902,2.26133,3.01498,4.07132
3.57536,3.68164,5.63477,4.99454,3.90817,4.42018,3.90527,3.95689,3.17485,2.15267
2.26588,4.08483,4.36186,2.79437,3.14335,3.73688,6.40766,5.77852,3.5656,3.00482
4.26052,4.79995,1.77649,3.17361,6.79884,2.2363,4.81462,4.41772,1.55589,3.93462
4.98036,2.72601,2.9924,3.94763,5.25029,4.34432,2.62742,5.14807,4.88375,3.15343
3.25805,3.31355,4.36197,2.23139,3.19787,4.20704,5.29523,4.8491,3.01227,4.7129
4.96801,2.64691,3.36871,2.72681,4.0639,5.08144,4.06575,4.26235,4.77115,1.79391
3.03945,3.14083,5.61833,3.46416,2.99142,4.50835,4.0679,4.02033,3.81315,5.03876
4.64249,2.85642,3.49013,1.2609,5.64863,3.77217,4.38956,3.69063,4.59235,5.46769
4.25611,3.76259,2.44129,4.37096,2.93606,3.06037,4.76958,4.10162,2.62942,4.2354
3.57603,4.45557,5.61471,4.48722,2.8907,4.90978,4.17877,5.20014,3.43316,3.30878
4.67889,4.27386,3.81689,4.22248,4.73926,3.03961,4.61428,6.06196,5.137,3.47156
2.58485,2.46221,4.41009,4.18545,3.10897,3.12899,4.8167,4.68071,1.82846,4.80634
4.40103,4.96009,4.27031,3.94451,4.37262,4.7324,3.56445,5.42426,4.17395,3.58228
3.41128,2.8234,2.82255,3.71202,2.59182,1.91918,3.27069,4.41883,4.37467,4.91145
1.06835,1.58173,4.22739,4.04467,2.79707,5.2906,2.22664,5.46439,3.60227,4.18573
4.81108,4.02992,3.15756,1.99753,4.39387,4.00419,6.30876,3.44952,4.0366,3.06866
3.8808,3.66689,3.90791,4.69931,5.08664,2.30565,3.33805,2.3467,3.79773,2.83093
3.24125,2.79622,4.53247,5.04863,3.58052,4.74312,5.01232,3.80729,2.99285,3.88907
4.65478,4.0713,4.12257,4.33592,4.48841,4.18877,4.6132,4.82937,5.77219,5.66358
5.68146,4.59154,3.6985,5.2024,4.74886,3.99209,4.07831,3.61971,6.25095,5.26637
3.63162,3.42293,1.71689,2.62476,5.05322,4.91761,3.81417,4.82967,5.14506,3.48073
5.55933,5.61644,3.07773,3.71349,5.97178,3.52346,3.80252,5.50456,3.66833,5.34017
5.09801,4.67478,4.1695,4.17255,4.77008,4.55364,3.87685,3.84693,3.747,4.3083
3.85772,3.3672,4.23115,5.31461,3.15686,2.91797,3.74174,4.35576,3.78587,3.45131
4.34594,5.39774,6.10855,2.69259,4.49308,6.27399,4.45508,5.20279,2.57882,4.328
3.7198,3.92706,4.03558,5.25047,3.45378,4.3192,4.79087,3.2108,5.16321,2.2831
1.56436,3.74462,2.63388,4.36251,4.04494,4.74858,4.49482,3.6069,4.51726,4.32354
4.602,3.76428,3.82703,3.83744,4.36896,3.12644,4.86675,2.06297,3.59438,3.40438
4.23742,3.07246,5.1119,4.91573,3.6104,4.63315,3.03709,5.14087,1.68081,3.72777
4.73721,3.55613,3.87961,3.07725,3.32113,4.89249,4.39564,3.47856,5.17302,4.89383
4.33979,3.1531,5.21884,4.18292,3.68352,3.95815,4.14894,4.20344,3.83411,2.93356
4.16876,4.20168,5.61217,5.08023,3.88708,3.12395,4.30098,4.89474,6.05317,3.53641
3.8155,3.42877,4.34046,4.1383,4.24261,3.83726,3.17765,4.88316,5.02463,4.35105
3.31556,4.21518,3.26273,4.95675,4.08491,4.34382,3.78109,3.47713,3.15998,3.30733
4.23811,2.4015,4.5353,3.20168,4.72073,3.47483,3.77683,5.14761,4.52048,3.10359
5.07575,5.13274,1.62074,4.65041,4.71375,2.33855,3.86446,3.21054,3.3394,3.39173
4.98104,3.82054,3.53435,3.89246,3.96046,4.47277,3.08759,5.59287,3.75236,4.45767
4.47417,3.83016,4.84612,5.78739,5.26392,5.19025,3.87137,4.88859,4.8627,4.41459
3.21023,3.74721,3.86724,4.02887,3.57367,4.8446,4.67005,3.86669,2.6233,4.11816
3.43392,3.59807,3.92659,3.84025,3.67446,4.98541,5.10278,5.01425,4.64198,4.24804
4.17873,4.33659,3.51509,5.42468,1.73357,2.83831,4.56172,3.64187,5.99244,4.73835
4.61508,3.49929,4.07143,3.27727,3.69848,3.65792,3.68096,6.01827,4.52193,5.0602
5.77994,2.86706,3.3945,4.29306,4.40666,3.21197,3.57676,3.72965,4.21139,3.40881
4.00911,4.35936,3.95586,2.39664,3.16773,5.44219,4.73032,4.02806,4.36089,3.01501
5.66191,4.67866,3.54465,2.79301,2.46573,4.62761,3.47207,3.36665,4.33301,4.76479
3.54591,3.724,5.37929,2.99455,5.14159,2.16841,4.88042,6.34991,3.44913,1.83621
5.0201,5.07646,4.87645,4.33985,2.76149,4.36277,4.75115,2.76014,2.98121,4.97753
3.42769,2.91173,4.73914,5.00298,2.99788,5.06543,5.47439,4.32609,3.33061,3.74302
3.50865,3.72718,4.83547,4.72901,2.91868,4.83047,5.23017,2.66872,5.36505,2.61118
1.69401,4.14562,4.19965,4.67276,3.97629,4.65877,3.72898,4.67795,3.69596,4.13977
2.25853,3.71181,4.15405,4.26163,2.58631,2.60625,5.92416,4.33555,3.16396,4.44934
3.30617,4.44329,4.31503,4.0543,4.4816,4.53409,2.54805,4.43992,5.39598,5.07467
3.388,3.35975,4.3118,2.9024,2.94421,4.03811,6.29664,4.11357,5.00765,3.82881
3.95273,3.25996,3.6447,3.88287,2.71094,3.58286,4.17644,3.68046,3.94217,4.24696
3.03139,2.64979,5.31201,3.54067,4.51597,3.77075,3.85422,4.94415,3.79226,1.82676
3.04866,3.51635,4.24606,3.1519,2.96819,3.22127,3.30004,3.19849,4.72399,3.53338
4.32963,1.37035,4.07256,2.85353,3.37244,5.65426,5.0066,4.53359,4.68124,3.70727
5.01049,4.31592,4.5973,5.25076,3.09989,6.4465,3.34704,3.36655,5.0572,4.8675
3.81873,3.40521,3.88166,3.68329,3.36414,3.45801,5.53137,3.67454,5.75985,3.84992
3.17898,3.87303,4.7986,1.06558,2.54337,3.94968,3.2263,4.99049,4.70006,2.94907
6.04688,6.19089,4.88301,4.83983,3.82218,3.32029,3.49775,3.72492,4.14774,4.81474
2.77985,4.4306,3.17538,3.88878,3.76786,3.44192,3.24105,3.63672,3.05699,2.79184
4.68707,5.22396,2.72937,3.57036,3.03958,3.4365,5.43065,2.43633,1.9727,5.13843
4.64828,2.88504,3.26454,3.69882,5.78564,2.40977,5.75309,4.28539,3.67694,5.05621
3.40156,3.87165,5.81355,3.23576,4.41778,4.10691,3.56453,3.81445,4.10413,3.81695
4.21054,4.00345,4.5145,4.682,5.26232,3.99913,3.7631,2.57941,3.32176,3.8696
3.61541,1.92834,4.8749,4.068,4.45309,3.03136,3.8067,4.18689,3.63152,3.01753
3.36548,5.43659,4.09793,2.98909,3.12713,3.66387,2.84264,4.25527,3.62167,3.74089
4.30339,4.28409,3.22754,1.75938,2.39592,5.69796,4.04721,3.47153,4.058,2.67169
3.93503,4.33823,3.61949,2.93473,3.27896,3.81687,6.51121,4.39748,3.42637,4.23926
3.61253,3.96556,2.53358,4.13458,4.66929,3.49997,5.69346,5.28678,4.676,4.63827
4.83756,4.34372,3.12112,4.86402,3.63852,3.53707,4.85041,2.67554,5.73998,3.67595
3.83861,3.82832,3.64565,4.0463,3.38816,4.37018,3.19559,5.03126,4.25458,3.18264
3.07734,3.95979,3.91101,4.40301,3.12849,4.29042,3.60947,3.95646,4.36064,3.50885
4.88418,2.83273,2.73676,2.82969,5.49405,5.30888,4.66704,3.37825,4.70845,5.76762
4.63706,3.09241,3.84364,4.29008,3.89959,2.31811,2.75675,4.28801,4.53246,3.55887
3.45477,2.4197,4.78203,4.29121,4.87048,6.6604,4.55009,3.57938,3.8211,3.34948
4.26991,4.16468,2.91991,4.01691,3.38402,5.37753,6.17083,4.08024,4.97484,3.10236
4.5718,3.54239,4.50583,2.51822,3.58641,2.72611,3.25443,4.43759,3.80744,4.9961
4.05925,3.64812,3.79937,5.04883,5.24924,3.20277,3.48763,4.48952,3.83313,5.28275
3.2616,3.40626,4.81437,5.63237,5.22347,2.97766,3.43307,2.96827,1.96307,3.36216
3.39005,3.98892,1.92566,4.30032,4.27912,4.67393,4.69182,6.13478,3.21092,3.14841
4.39299,5.82603,4.69734,4.29316,2.79148,3.23416,4.8228,3.10668,4.94354,6.2057
2.91933,4.55598,4.9182,3.96508,4.99045,3.53851,5.33268,4.87992,4.62048,3.05355
3.69479,3.53068,2.98906,3.15025,3.93687,5.03693,3.92106,3.28193,4.43031,4.99106
2.35699,3.54687,4.31955,3.25024,3.22679,4.37898,4.06897,4.57528,5.64736,5.46924
3.74704,3.39557,3.19901,2.34462,3.9183,3.86935,5.80731,2.94666,5.09659,1.22612
2.90162,2.44938,4.39393,4.64099,3.66491,4.78836,2.40242,5.06086,3.19223,1.94339
2.83669,4.41433,5.40923,4.25438,5.41489,2.79418,4.4007,4.39105,3.96639,4.63326
2.77352,3.60049,4.51167,4.11069,3.49013,5.33785,4.64873,5.33894,3.79817,3.5563
2.52353,3.56152,4.2814,2.79015,4.04749,5.07072,3.32068,3.02544,2.75434,4.58925
5.03296,3.5939,2.7376,4.84739,6.11846,5.03931,3.74811,4.1265,2.61304,5.93542
5.45518,2.91943,3.8684,2.8546,4.48588,5.33693,3.91204,5.25308,4.70054,3.94909
4.43494,3.6863,3.04497,3.43537,4.2226,7.07621,3.68103,4.8964,3.9319,3.95704
3.17603,4.32794,4.07591,4.43168,2.79044,3.93671,3.9817,5.38392,4.56368,4.45729
