10
4.06988,3.51726,3.24843,4.0223,3.18842,3.39901,5.22937,3.79188,5.86298,4.8573
3.82429,3.92155,4.50479,4.0622,3.62399,3.33217,3.80208,5.85167,2.35545,2.37203
3.46925,3.75788,4.16777,3.47893,4.68213,3.05783,4.9611,1.91332,3.55674,4.10013
4.4384,4.60256,3.91985,5.2224,3.71074,5.56367,2.75365,4.36188,3.52856,2.68521
4.51312,1.93938,4.29331,2.66583,5.26159,4.44301,3.9481,3.40898,2.89088,4.11335
4.29462,5.21286,3.60585,5.55136,2.25707,3.19101,2.67884,4.98886,2.82158,4.50227
5.86791,3.98806,5.56374,3.2038,4.11077,5.35939,3.34293,5.5175,4.2819,4.12273
4.6817,4.05104,4.32148,3.79553,3.4565,3.86814,5.19245,2.26074,5.10556,3.34631
1.4351,4.74927,4.79205,4.31578,3.93136,4.04987,4.94706,4.92649,4.82505,5.98265
3.12303,3.12558,4.46487,3.22994,4.79904,3.38436,5.97662,3.36557,2.6693,2.37129
2.03002,3.49904,3.65886,5.7394,4.60683,3.83995,3.73989,4.17175,2.90525,2.11638
3.1751,4.26572,3.93393,4.26962,3.41278,3.66599,2.0815,2.94616,3.3002,5.39322
5.10386,4.04559,5.11965,3.66165,4.51457,3.54414,3.63947,3.929,4.65518,4.01692
3.10664,2.12621,4.33975,3.53962,4.41875,4.87783,4.15856,6.02673,3.78005,1.80807
4.22435,4.38272,2.91834,2.45696,3.65007,3.13662,4.56137,2.71252,4.21384,3.28879
3.04822,4.9483,2.13887,4.02993,5.81317,3.13638,2.94831,5.2187,3.11131,3.12771
5.27992,4.71617,3.99062,2.86165,4.27964,4.1569,5.31597,5.47164,3.01564,4.37122
3.872,5.77476,5.08417,3.05001,3.55378,3.36487,2.72693,2.73671,3.5585,5.37153
3.00189,4.34127,3.93903,5.20392,2.21033,3.69056,4.38705,4.32093,4.0968,5.3926
3.87902,2.95191,3.36658,5.01946,3.38901,4.76759,3.77601,3.45651,5.35478,2.40045
3.08351,4.30933,4.84967,4.22795,4.29423,2.42399,3.21894,2.85423,2.96492,4.73087
3.65983,4.29422,4.48678,4.58613,2.80643,5.00593,4.53868,3.97034,2.63938,2.78328
4.15963,4.30158,3.70573,3.12552,6.11126,4.47029,4.27389,3.77236,3.86243,6.14149
2.83266,3.62177,2.51159,3.30308,4.22685,2.30995,4.34471,3.28829,1.03826,5.17693
3.45171,5.53887,3.82643,5.56906,3.71831,4.65415,4.51514,3.87542,3.03121,5.68069
5.11488,4.02281,4.14024,3.64999,3.81874,5.30299,2.3934,3.74538,4.32639,3.44441
3.51992,2.22479,5.17479,2.89294,5.01733,4.72717,2.86724,4.89082,4.61,1.28998
